customer_id,products_purchased,complains,money_spent
1002167,4,3,2288
1002387,10,1,1575
1002419,9,3,1535
1000660,12,1,3165
1001913,9,2,4353
1002166,1,1,2925
1002388,7,3,3939
1002410,1,0,3739
1000660,7,0,3891
1001913,9,0,607
1002164,7,2,1352
1002380,4,0,2663
1002411,4,1,4532
1000661,3,1,689
1001915,6,3,2512
1002165,9,2,526
1002387,4,2,3660
1002411,1,0,4583
1000661,7,3,1366
1001914,8,1,1203
1002167,3,3,2832
1002387,8,2,3480
1002419,10,1,1418
1000660,10,1,4675
1001913,4,0,1505
1002166,2,1,4832
1002388,5,1,996
1002410,11,2,950
1000660,5,0,4530
1001913,1,3,2143
1002164,3,2,1603
1002380,9,2,3548
1002411,2,0,1360
1000661,9,0,4785
1001915,1,1,3693
1002165,4,1,2682
1002387,9,0,1304
1002411,12,3,1888
1000661,6,3,4146
1001914,12,0,4765
1002167,1,1,3494
1002387,5,3,4067
1002419,7,3,3091
1000660,7,1,4325
1001913,9,0,2120
1002166,3,2,3106
1002388,8,3,2768
1002410,5,3,4978
1000660,5,0,2893
1001913,6,2,1119
1002164,12,1,3733
1002380,5,3,2770
1002411,10,2,2961
1000661,6,1,4209
1001915,4,3,2354
1002165,6,3,2246
1002387,3,3,3346
1002411,9,3,4777
1000661,7,1,3324
1001914,11,0,3769
1002167,9,2,1961
1002387,9,1,4631
1002419,11,1,3573
1000660,1,3,4493
1001913,10,2,3180
1002166,6,2,1293
1002388,12,3,2060
1002410,2,2,2213
1000660,6,2,2842
1001913,7,3,603
1002164,8,2,4906
1002380,8,0,3413
1002411,9,3,1393
1000661,7,0,1535
1001915,9,2,3523
1002165,4,2,4549
1002387,7,0,3363
1002411,12,1,1598
1000661,12,3,1230
1001914,6,2,3906
1002167,1,0,3123
1002387,12,1,3045
1002419,7,1,3327
1000660,9,1,2023
1001913,9,3,4152
1002166,6,3,731
1002388,9,1,3089
1002410,5,3,1876
1000660,8,1,3929
1001913,3,2,1690
1002164,9,0,2953
1002380,10,0,1398
1002411,9,3,1000
1000661,12,1,2093
1001915,4,3,1073
1002165,12,0,4133
1002387,2,3,1037
1002411,5,1,4284
1000661,4,2,2465
1001914,10,3,4135
1002167,8,3,4892
1002387,10,3,1361
1002419,10,2,673
1000660,4,3,1308
1001913,6,0,2203
1002166,1,0,708
1002388,8,3,4319
1002410,3,3,1399
1000660,10,1,1918
1001913,9,2,3992
1002164,9,0,3926
1002380,3,3,746
1002411,2,2,3664
1000661,7,3,3520
1001915,1,0,1161
1002165,11,1,4016
1002387,4,1,3004
1002411,5,2,3009
1000661,10,2,1840
1001914,9,2,3030
1002167,4,3,759
1002387,7,2,2858
1002419,2,3,664
1000660,2,2,3814
1001913,8,3,764
1002166,5,3,2389
1002388,5,1,4782
1002410,3,2,3908
1000660,4,1,4233
1001913,9,1,4116
1002164,1,0,3314
1002380,9,1,3900
1002411,8,2,4803
1000661,9,0,2087
1001915,12,2,874
1002165,6,2,4393
1002387,2,0,3704
1002411,11,3,3490
1000661,11,2,1394
1001914,10,2,2815
1002167,2,0,2559
1002387,10,1,4995
1002419,9,3,2586
1000660,8,3,3861
1001913,7,0,2522
1002166,7,0,4788
1002388,6,2,4759
1002410,1,1,632
1000660,7,0,3559
1001913,4,2,822
1002164,12,2,2631
1002380,8,1,1637
1002411,11,0,2798
1000661,10,2,742
1001915,2,1,3838
1002165,11,2,2254
1002387,6,3,1314
1002411,6,2,4158
1000661,8,2,1591
1001914,5,1,2927
1002167,6,0,763
1002387,10,3,2563
1002419,1,0,1668
1000660,2,0,1363
1001913,12,0,853
1002166,11,3,2735
1002388,4,2,4298
1002410,7,2,4783
1000660,3,0,931
1001913,2,1,2790
1002164,5,3,3480
1002380,6,1,2337
1002411,12,0,1527
1000661,12,1,3205
1001915,8,2,2371
1002165,10,1,1543
1002387,3,3,1599
1002411,2,0,3765
1000661,3,1,1774
1001914,1,0,3107
1002167,7,2,3039
1002387,12,0,1411
1002419,12,1,2609
1000660,5,0,2632
1001913,3,1,1993
1002166,8,3,4539
1002388,11,3,528
1002410,4,2,2431
1000660,6,1,3916
1001913,5,2,1330
1002164,9,2,2513
1002380,1,2,1116
1002411,5,2,3212
1000661,6,0,1653
1001915,7,2,3502
1002165,5,1,2180
1002387,9,3,3326
1002411,10,3,1423
1000661,1,3,1820
1001914,5,3,3285
1002167,7,1,2117
1002387,9,2,2661
1002419,8,0,1647
1000660,11,1,4100
1001913,11,3,1847
1002166,8,0,662
1002388,5,0,719
1002410,7,2,1032
1000660,12,3,3075
1001913,2,3,2491
1002164,12,1,4503
1002380,10,2,4470
1002411,2,0,4095
1000661,7,3,4124
1001915,11,1,3164
1002165,3,2,2876
1002387,7,1,1923
1002411,6,2,1565
1000661,7,2,1230
1001914,7,0,4632
1002167,3,0,3447
1002387,8,1,2447
1002419,9,0,3664
1000660,10,1,4537
1001913,1,0,3503
1002166,1,2,3959
1002388,5,0,1965
1002410,4,2,1629
1000660,2,3,723
1001913,2,3,4477
1002164,8,0,1906
1002380,2,0,1833
1002411,9,1,3225
1000661,10,2,3035
1001915,3,0,3285
1002165,11,1,4968
1002387,1,0,3902
1002411,8,3,2649
1000661,11,3,1782
1001914,12,0,2499
1002167,4,1,1564
1002387,5,3,3687
1002419,1,0,501
1000660,7,0,4110
1001913,5,2,958
1002166,1,3,3978
1002388,12,1,3092
1002410,6,0,1872
1000660,10,2,4193
1001913,9,2,1085
1002164,1,0,3917
1002380,1,1,4271
1002411,2,0,2310
1000661,8,1,2285
1001915,5,2,1698
1002165,7,0,3347
1002387,3,0,4086
1002411,3,1,883
1000661,3,2,1485
1001914,3,1,797
1002167,2,2,1061
1002387,5,3,2979
1002419,11,2,1710
1000660,12,1,4814
1001913,10,1,1701
1002166,7,0,1874
1002388,12,2,3217
1002410,3,3,3077
1000660,11,0,4225
1001913,8,2,2245
1002164,11,3,4288
1002380,3,3,3462
1002411,6,1,3127
1000661,2,3,1498
1001915,6,2,4547
1002165,10,3,2746
1002387,1,1,3815
1002411,6,0,3533
1000661,10,2,3444
1001914,7,0,2135
1002167,5,1,1033
1002387,2,3,3726
1002419,3,0,4113
1000660,6,0,3739
1001913,11,2,1402
1002166,11,1,3928
1002388,7,1,4190
1002410,2,1,686
1000660,4,3,4145
1001913,12,1,3660
1002164,7,3,3276
1002380,7,2,3403
1002411,11,0,1267
1000661,11,3,1470
1001915,8,2,4753
1002165,2,2,4461
1002387,5,3,3775
1002411,1,3,2005
1000661,7,1,818
1001914,9,1,3342
1002167,9,1,1111
1002387,10,2,1964
1002419,11,3,4943
1000660,3,0,1536
1001913,4,1,4635
1002166,2,1,1348
1002388,3,0,2199
1002410,1,1,2506
1000660,7,3,4162
1001913,7,1,4446
1002164,6,2,1524
1002380,7,3,3220
1002411,11,2,1403
1000661,11,0,4972
1001915,11,0,1894
1002165,5,3,4420
1002387,4,3,3032
1002411,2,0,4894
1000661,4,1,2430
1001914,3,0,2359
1002167,10,0,4395
1002387,9,2,665
1002419,10,0,2117
1000660,6,3,2833
1001913,2,3,1818
1002166,7,0,3853
1002388,1,0,2723
1002410,5,1,3279
1000660,10,0,917
1001913,6,0,1106
1002164,9,2,3551
1002380,1,2,2378
1002411,12,2,3210
1000661,4,0,2180
1001915,9,2,3008
1002165,6,2,3859
1002387,7,0,1477
1002411,10,2,4357
1000661,5,0,2029
1001914,2,0,4870
1002167,7,0,2858
1002387,2,0,3630
1002419,12,3,3121
1000660,2,2,3544
1001913,7,2,3115
1002166,1,1,1129
1002388,9,3,1443
1002410,7,3,1728
1000660,7,3,4877
1001913,1,1,900
1002164,9,0,1599
1002380,8,2,3909
1002411,10,3,4925
1000661,7,0,1579
1001915,9,1,1821
1002165,12,0,2888
1002387,5,0,883
1002411,11,0,2046
1000661,3,1,2569
1001914,9,3,3058
1002167,5,2,856
1002387,10,2,2369
1002419,5,2,4351
1000660,4,0,3297
1001913,9,3,3641
1002166,8,1,603
1002388,6,3,947
1002410,2,3,1260
1000660,10,1,3778
1001913,2,0,3964
1002164,11,2,912
1002380,3,0,862
1002411,10,3,2852
1000661,11,2,3444
1001915,7,1,2453
1002165,4,0,2575
1002387,5,2,829
1002411,9,0,2666
1000661,6,3,1453
1001914,12,2,1025
1002167,10,2,2305
1002387,8,0,837
1002419,11,1,1908
1000660,3,1,1642
1001913,11,0,2858
1002166,6,0,2233
1002388,4,3,986
1002410,9,3,1732
1000660,3,0,2053
1001913,11,0,3296
1002164,6,2,4460
1002380,12,1,3682
1002411,12,0,1770
1000661,9,2,4755
1001915,10,0,3231
1002165,7,0,1468
1002387,1,1,4205
1002411,2,1,3860
1000661,11,0,3928
1001914,5,0,1702
1002167,3,3,3151
1002387,3,0,3825
1002419,8,3,2811
1000660,2,2,518
1001913,6,0,2342
1002166,2,3,3510
1002388,3,0,3470
1002410,1,0,1755
1000660,3,0,662
1001913,7,3,2900
1002164,7,0,1471
1002380,5,1,4003
1002411,12,1,4607
1000661,11,1,3949
1001915,12,3,756
1002165,8,0,4952
1002387,9,3,942
1002411,12,2,2816
1000661,12,2,4773
1001914,3,0,1636
1002167,5,2,3502
1002387,6,0,4173
1002419,1,0,4177
1000660,11,2,1203
1001913,7,0,4068
1002166,10,1,4327
1002388,9,2,4059
1002410,10,2,3149
1000660,10,3,2165
1001913,1,1,4309
1002164,7,1,4997
1002380,2,0,3521
1002411,3,3,4028
1000661,10,2,4248
1001915,5,3,1159
1002165,1,2,1371
1002387,1,3,550
1002411,8,1,1040
1000661,10,2,2362
1001914,2,2,1468
1002167,10,2,838
1002387,11,2,3154
1002419,6,3,2681
1000660,6,1,4869
1001913,3,0,846
1002166,7,0,1806
1002388,7,0,2431
1002410,10,1,1272
1000660,5,0,3264
1001913,4,2,3825
1002164,8,3,2023
1002380,6,1,2943
1002411,10,3,4175
1000661,9,0,2652
1001915,6,0,3664
1002165,3,0,3712
1002387,5,1,3004
1002411,9,2,2920
1000661,7,1,2950
1001914,10,2,895
1002167,3,0,2256
1002387,12,3,2318
1002419,1,1,4944
1000660,2,2,3679
1001913,4,3,4486
1002166,7,0,2900
1002388,11,2,1752
1002410,11,3,2110
1000660,8,3,3227
1001913,1,0,1589
1002164,11,1,713
1002380,8,2,3547
1002411,12,1,3232
1000661,8,3,3579
1001915,4,1,2364
1002165,12,2,2509
1002387,1,0,4051
1002411,10,1,4765
1000661,5,2,1433
1001914,5,2,2096
1002167,12,3,4335
1002387,9,2,4383
1002419,10,1,3204
1000660,5,3,3915
1001913,8,0,741
1002166,1,0,3307
1002388,5,0,1265
1002410,6,3,3264
1000660,6,0,2770
1001913,8,2,522
1002164,4,3,2549
1002380,2,0,2877
1002411,1,3,2555
1000661,4,3,980
1001915,9,2,1580
1002165,11,3,2476
1002387,2,0,2979
1002411,6,2,1809
1000661,12,0,2569
1001914,7,3,1974
1002167,1,1,4388
1002387,10,3,1015
1002419,9,0,2698
1000660,9,3,4188
1001913,11,3,4309
1002166,9,3,4318
1002388,6,2,2836
1002410,6,3,2743
1000660,9,0,4109
1001913,8,3,4520
1002164,8,0,1028
1002380,9,0,3339
1002411,8,1,1108
1000661,4,1,4395
1001915,12,2,891
1002165,4,1,4200
1002387,2,0,1743
1002411,12,2,616
1000661,10,3,4715
1001914,4,2,923
1002167,9,2,2572
1002387,1,3,1890
1002419,7,1,1318
1000660,2,0,2760
1001913,9,0,4655
1002166,11,2,4882
1002388,5,2,640
1002410,1,0,4781
1000660,9,3,3696
1001913,1,0,3808
1002164,9,2,658
1002380,2,1,2611
1002411,11,3,3907
1000661,5,3,2701
1001915,1,2,2771
1002165,2,1,4507
1002387,2,0,1069
1002411,5,0,2051
1000661,12,0,1348
1001914,4,3,4238
1002167,1,1,1720
1002387,1,2,1480
1002419,9,1,2468
1000660,5,0,1155
1001913,9,1,2779
1002166,9,0,1652
1002388,6,1,1771
1002410,8,0,3362
1000660,12,1,4590
1001913,8,1,4832
1002164,5,2,2466
1002380,12,3,2242
1002411,11,3,2335
1000661,1,0,4262
1001915,7,0,3464
1002165,1,1,2506
1002387,4,1,2378
1002411,2,0,4247
1000661,8,1,4166
1001914,5,3,4506
1002167,7,2,3009
1002387,2,3,1733
1002419,3,0,4674
1000660,1,3,2511
1001913,10,1,3120
1002166,3,0,3838
1002388,5,3,1952
1002410,10,2,970
1000660,8,3,3885
1001913,8,3,4478
1002164,4,2,2937
1002380,11,2,2430
1002411,6,0,3312
1000661,6,2,3480
1001915,11,3,946
1002165,4,0,1830
1002387,3,2,1980
1002411,2,2,3387
1000661,5,2,4831
1001914,4,2,1149
1002167,8,2,4079
1002387,4,2,4814
1002419,7,3,1530
1000660,4,0,3496
1001913,9,0,1329
1002166,9,3,1932
1002388,4,0,3738
1002410,4,3,2542
1000660,8,3,3018
1001913,6,3,4878
1002164,11,0,1476
1002380,10,1,3294
1002411,7,1,1208
1000661,10,1,3318
1001915,6,2,2046
1002165,10,2,3900
1002387,5,0,3315
1002411,5,2,2175
1000661,6,3,3547
1001914,2,3,4942
1002167,3,2,2970
1002387,3,1,2569
1002419,8,3,1794
1000660,8,0,2310
1001913,10,3,1559
1002166,12,2,2327
1002388,8,2,3475
1002410,10,2,3598
1000660,8,1,3870
1001913,7,2,1398
1002164,6,0,1037
1002380,2,3,3608
1002411,10,0,743
1000661,1,1,3668
1001915,1,3,3467
1002165,6,1,3128
1002387,1,2,3502
1002411,10,2,568
1000661,12,2,2818
1001914,9,1,1534
1002167,9,3,3450
1002387,3,0,580
1002419,3,0,1918
1000660,2,2,4361
1001913,1,2,4942
1002166,9,2,2903
1002388,12,1,2540
1002410,2,3,4050
1000660,5,0,1496
1001913,3,1,1956
1002164,3,0,4072
1002380,8,2,2178
1002411,9,0,4806
1000661,1,0,4347
1001915,1,2,1499
1002165,12,0,4773
1002387,11,0,2590
1002411,6,0,740
1000661,4,3,4737
1001914,4,2,3974
1002167,7,2,1267
1002387,8,3,719
1002419,10,2,522
1000660,8,1,1248
1001913,12,0,2277
1002166,11,1,730
1002388,11,3,1016
1002410,3,0,2752
1000660,4,0,2926
1001913,8,0,3376
1002164,10,3,4963
1002380,4,0,3804
1002411,4,0,2834
1000661,7,1,502
1001915,8,1,1657
1002165,10,2,3940
1002387,7,1,4657
1002411,10,1,2558
1000661,12,1,880
1001914,7,3,4023
1002167,4,3,1081
1002387,12,2,4876
1002419,4,2,3258
1000660,2,0,2513
1001913,8,0,3187
1002166,9,1,2309
1002388,1,2,1967
1002410,3,2,2230
1000660,3,2,1274
1001913,6,1,2012
1002164,12,1,4138
1002380,10,0,2319
1002411,2,0,3892
1000661,9,1,4713
1001915,5,3,3989
1002165,12,1,1892
1002387,7,0,1911
1002411,2,3,3399
1000661,11,0,3709
1001914,8,0,2491
1002167,10,0,1955
1002387,5,0,3841
1002419,7,2,1505
1000660,2,3,4586
1001913,12,0,3693
1002166,1,3,1873
1002388,2,0,1954
1002410,5,3,1239
1000660,2,0,3569
1001913,8,3,1435
1002164,10,0,3726
1002380,12,0,4347
1002411,4,1,2559
1000661,7,0,3680
1001915,1,2,2584
1002165,2,3,2992
1002387,9,3,1050
1002411,2,1,3149
1000661,9,1,3907
1001914,1,1,1565
1002167,5,1,3603
1002387,8,1,4608
1002419,8,3,2307
1000660,4,1,3015
1001913,3,2,4859
1002166,1,2,3838
1002388,12,3,588
1002410,8,1,2475
1000660,8,3,718
1001913,1,3,4869
1002164,6,2,1813
1002380,10,2,4297
1002411,8,0,4627
1000661,3,1,2262
1001915,3,1,1343
1002165,2,0,3222
1002387,3,1,700
1002411,6,1,1779
1000661,11,0,2427
1001914,2,0,1111
1002167,5,0,925
1002387,5,2,1396
1002419,3,3,3458
1000660,11,3,2244
1001913,8,2,551
1002166,6,2,1806
1002388,10,2,3331
1002410,4,3,2806
1000660,6,0,1591
1001913,12,2,1836
1002164,7,2,3140
1002380,7,2,1002
1002411,12,1,777
1000661,2,2,1765
1001915,5,3,1776
1002165,4,2,4623
1002387,9,0,2905
1002411,9,3,2476
1000661,1,2,1810
1001914,11,0,1689
1002167,7,1,2652
1002387,2,3,4741
1002419,5,2,1953
1000660,11,3,2199
1001913,1,2,2505
1002166,2,2,3939
1002388,2,0,1282
1002410,4,0,4818
1000660,1,0,3966
1001913,4,1,4824
1002164,2,1,952
1002380,7,1,3541
1002411,1,2,4905
1000661,1,2,2134
1001915,5,3,4607
1002165,4,2,2043
1002387,9,1,1594
1002411,2,0,1855
1000661,1,3,3389
1001914,12,3,2846
1002167,6,2,4444
1002387,5,2,2156
1002419,10,1,1075
1000660,3,1,4265
1001913,6,0,4419
1002166,2,2,3288
1002388,5,2,778
1002410,6,0,960
1000660,6,2,2147
1001913,7,1,4785
1002164,7,1,3180
1002380,3,2,3920
1002411,8,1,2557
1000661,4,0,2924
1001915,7,0,607
1002165,3,1,4161
1002387,11,0,3656
1002411,11,0,2068
1000661,2,2,4713
1001914,7,2,3612
1002167,9,3,3441
1002387,5,2,2678
1002419,12,3,600
1000660,9,1,3643
1001913,10,0,2553
1002166,10,2,637
1002388,5,1,4113
1002410,5,0,2627
1000660,8,2,2085
1001913,9,1,4487
1002164,12,1,4485
1002380,4,2,591
1002411,4,2,4306
1000661,2,3,3604
1001915,4,0,1801
1002165,2,3,3480
1002387,2,2,1668
1002411,10,1,2844
1000661,6,0,1793
1001914,11,3,4445
1002167,8,0,1342
1002387,5,3,3686
1002419,10,3,3192
1000660,6,3,4425
1001913,12,1,3496
1002166,6,2,3365
1002388,2,0,2307
1002410,5,0,2308
1000660,9,2,624
1001913,4,1,2195
1002164,12,3,850
1002380,10,2,4236
1002411,11,1,2391
1000661,2,3,3373
1001915,8,0,4936
1002165,2,0,1434
1002387,2,1,4497
1002411,3,1,1105
1000661,1,2,3750
1001914,5,2,4270
1002167,9,2,2109
1002387,2,0,3175
1002419,4,2,3122
1000660,8,1,2948
1001913,1,0,1982
1002166,8,1,2736
1002388,3,0,2679
1002410,3,1,2778
1000660,4,3,713
1001913,6,0,2318
1002164,5,3,4909
1002380,12,0,4992
1002411,3,3,3894
1000661,11,3,2440
1001915,2,1,3131
1002165,2,1,1787
1002387,5,2,4436
1002411,1,0,2340
1000661,5,3,2174
1001914,2,2,3336
1002167,7,2,1106
1002387,3,0,3126
1002419,5,1,3292
1000660,9,0,2550
1001913,8,1,699
1002166,7,3,4718
1002388,5,3,975
1002410,8,1,2202
1000660,11,3,3477
1001913,12,1,3740
1002164,9,1,4980
1002380,8,2,4446
1002411,9,1,2368
1000661,12,0,3359
1001915,11,3,2386
1002165,4,0,2633
1002387,10,0,1474
1002411,1,2,4484
1000661,7,2,1177
1001914,9,1,4327
1002167,2,1,4253
1002387,11,2,3913
1002419,6,3,4691
1000660,1,3,3208
1001913,8,2,782
1002166,1,2,851
1002388,10,0,2058
1002410,8,1,1047
1000660,1,1,3037
1001913,12,2,4347
1002164,5,0,2831
1002380,8,0,4252
1002411,12,3,3237
1000661,9,2,3467
1001915,1,1,4512
1002165,5,2,748
1002387,2,3,1160
1002411,3,2,1206
1000661,5,2,2766
1001914,7,0,3731
1002167,12,1,1098
1002387,3,3,3282
1002419,12,0,1842
1000660,12,1,904
1001913,10,3,2603
1002166,1,0,3893
1002388,11,0,4866
1002410,5,2,3100
1000660,7,1,3058
1001913,6,3,1487
1002164,11,2,525
1002380,2,3,2145
1002411,12,1,3013
1000661,10,2,3352
1001915,1,2,2449
1002165,6,2,2354
1002387,6,1,4413
1002411,9,0,4010
1000661,12,1,2566
1001914,11,0,3845
1002167,1,3,2401
1002387,6,3,1970
1002419,10,0,992
1000660,6,0,3931
1001913,6,1,619
1002166,1,2,3879
1002388,3,0,2832
1002410,4,1,2599
1000660,9,3,3582
1001913,3,1,4427
1002164,7,1,2326
1002380,7,3,1360
1002411,6,2,2484
1000661,9,2,675
1001915,10,2,511
1002165,5,0,1531
1002387,5,1,4637
1002411,12,2,3368
1000661,7,0,2142
1001914,7,1,3590
1002167,6,1,4523
1002387,8,2,3802
1002419,9,1,1699
1000660,1,0,1023
1001913,4,0,3273
1002166,7,2,1616
1002388,4,1,1939
1002410,8,3,3246
1000660,7,0,4325
1001913,6,0,2048
1002164,11,1,4520
1002380,10,3,3130
1002411,8,1,1919
1000661,2,1,2492
1001915,11,1,1442
1002165,3,0,2059
1002387,4,2,4257
1002411,6,2,3965
1000661,12,0,1304
1001914,9,1,3099
1002167,10,3,1867
1002387,5,0,1487
1002419,8,3,845
1000660,9,2,1460
1001913,2,1,4694
1002166,3,2,508
1002388,3,1,4846
1002410,6,1,1104
1000660,11,1,985
1001913,12,1,3195
1002164,3,2,1180
1002380,11,3,1970
1002411,9,2,4009
1000661,1,2,4982
1001915,1,0,2623
1002165,9,3,3563
1002387,6,2,2867
1002411,5,0,4662
1000661,12,2,2452
1001914,1,0,563
1002167,3,2,4563
1002387,1,1,2676
1002419,3,0,3836
1000660,2,0,4961
1001913,6,2,935
1002166,2,3,3649
1002388,8,3,1123
1002410,12,3,1701
1000660,10,2,4950
1001913,6,1,674
1002164,4,2,3808
1002380,6,0,2462
1002411,9,1,4404
1000661,10,1,4000
1001915,4,2,651
1002165,5,1,4674
1002387,7,2,4681
1002411,6,3,3078
1000661,1,0,4232
1001914,8,1,3260
1002167,9,2,2124
1002387,10,2,1601
1002419,4,3,1764
1000660,8,2,3204
1001913,8,0,1220
1002166,2,2,3591
1002388,7,1,1589
1002410,11,2,2327
1000660,10,3,927
1001913,12,2,675
1002164,6,2,2169
1002380,7,1,2122
1002411,2,1,2102
1000661,2,2,3925
1001915,3,0,1329
1002165,5,2,686
1002387,4,1,1471
1002411,2,0,4652
1000661,9,0,2649
1001914,7,1,4537
1002167,11,3,1953
1002387,9,0,4273
1002419,5,0,1699
1000660,3,3,4059
1001913,4,1,4468
1002166,10,2,867
1002388,7,0,2588
1002410,5,3,3285
1000660,1,3,3477
1001913,6,0,4688
1002164,1,3,2151
1002380,11,2,2721
1002411,10,2,3030
1000661,6,3,2005
1001915,10,0,1639
1002165,7,3,3691
1002387,11,2,1560
1002411,8,0,2056
1000661,1,2,1028
1001914,2,2,4267
1002167,2,3,1059
1002387,5,0,1253
1002419,3,2,2831
1000660,7,3,1779
1001913,1,2,2704
1002166,3,3,1608
1002388,2,2,2796
1002410,4,1,704
1000660,4,2,3581
1001913,1,0,1984
1002164,9,3,4171
1002380,2,1,3205
1002411,3,0,1395
1000661,3,0,2028
1001915,5,1,1065
1002165,1,2,2208
1002387,5,1,3742
1002411,1,2,1033
1000661,5,2,3910
1001914,9,3,2242
1002167,5,3,1011
1002387,4,2,3015
1002419,7,2,2459
1000660,1,0,4772
1001913,4,2,1247
1002166,6,2,1947
1002388,3,1,4074
1002410,4,2,1374
1000660,3,0,950
1001913,9,1,3083
1002164,10,2,2260
1002380,4,1,812
1002411,12,2,4808
1000661,6,0,4979
1001915,9,2,3615
1002165,8,2,3738
1002387,11,0,4067
1002411,1,3,2789
1000661,10,0,4261
1001914,5,1,4414
1002167,11,1,2025
1002387,8,3,2555
1002419,2,3,4606
1000660,2,3,800
1001913,11,2,1639
1002166,2,2,4222
1002388,8,3,1034
1002410,7,0,701
1000660,11,0,1834
1001913,12,2,3697
1002164,2,3,1065
1002380,12,1,1558
1002411,11,2,1453
1000661,8,0,3478
1001915,9,0,3908
1002165,7,1,4982
1002387,12,2,736
1002411,3,3,4826
1000661,2,1,1028
1001914,9,2,3612
1002167,9,1,3317
1002387,4,0,4330
1002419,4,2,1954
1000660,6,1,533
1001913,11,1,4474
1002166,2,1,4813
1002388,6,3,887
1002410,10,3,1180
1000660,1,2,4513
1001913,4,2,3109
1002164,11,3,3885
1002380,6,2,1226
1002411,10,0,4065
1000661,12,1,991
1001915,3,2,1814
1002165,6,0,3350
1002387,11,2,4901
1002411,7,1,2901
1000661,8,1,1584
1001914,5,2,3511
1002167,7,1,4035
1002387,2,1,3308
1002419,8,0,4487
1000660,9,3,971
1001913,3,0,2269
1002166,6,0,2082
1002388,12,2,2849
1002410,3,0,3397
1000660,3,3,2504
1001913,11,3,3182
1002164,3,2,4739
1002380,6,0,4342
1002411,10,2,3672
1000661,5,0,1644
1001915,8,3,4682
1002165,10,2,959
1002387,5,3,4930
1002411,11,3,1835
1000661,12,3,1103
1001914,1,2,2336
1002167,3,3,946
1002387,9,3,1432
1002419,3,3,2880
1000660,8,3,545
1001913,4,0,4115
1002166,8,3,842
1002388,12,2,3239
1002410,8,2,1500
1000660,1,3,4741
1001913,6,1,4311
1002164,12,0,3771
1002380,11,0,1858
1002411,1,2,4331
1000661,8,0,4248
1001915,1,1,2339
1002165,7,3,3643
1002387,11,3,3723
1002411,8,0,4674
1000661,9,2,3967
1001914,3,0,1948
1002167,3,2,1646
1002387,5,0,4243
1002419,6,2,1514
1000660,9,3,4608
1001913,12,2,3533
1002166,3,3,1594
1002388,3,1,3411
1002410,4,2,1965
1000660,9,2,1842
1001913,7,2,2641
1002164,1,3,1548
1002380,1,1,4927
1002411,11,1,3431
1000661,9,0,3613
1001915,10,1,2800
1002165,10,2,802
1002387,2,0,4139
1002411,10,2,993
1000661,8,0,3885
1001914,4,0,752
1002167,4,0,2107
1002387,3,3,671
1002419,9,1,1744
1000660,12,1,1595
1001913,8,3,1853
1002166,8,2,4609
1002388,7,2,1564
1002410,8,0,3231
1000660,12,1,1643
1001913,6,2,2261
1002164,11,0,3794
1002380,11,2,3379
1002411,3,3,3042
1000661,2,1,1978
1001915,11,0,2186
1002165,12,3,2991
1002387,4,0,1759
1002411,5,2,4315
1000661,4,3,2852
1001914,3,3,4830
1002167,2,2,2610
1002387,1,0,1661
1002419,2,3,3632
1000660,7,0,4741
1001913,8,1,687
1002166,7,0,4879
1002388,2,2,3772
1002410,1,2,3125
1000660,1,1,784
1001913,8,2,3229
1002164,8,2,4116
1002380,9,2,570
1002411,8,3,676
1000661,10,2,3183
1001915,2,0,2868
1002165,6,0,3960
1002387,5,2,2201
